id,BidPrice,AcceptedBid,ExpectedRevenue,ExpectedConversion,Bid identifier
61702822,,0,-96.16,0.328,-31.54048
61702946,,0,-10.16,0.33,-3.3528
61702948,75,1,429.13,0.779,334.29227
61702976,50,0,547.71,0.187,102.42177
61703008,75,1,653.77,0.258,168.67266
61703189,,0,11.6,0.422,4.8952
61703318,,0,16.8,0.212,3.5616
61703361,75,1,569.57,0.39,222.1323
61703419,35,0,267.16,0.335,89.4986
61703640,,0,27.44,0.407,11.16808
61703645,,0,-42.96,0.222,-9.53712
61703667,,0,52.24,0.274,14.31376
61703678,75,1,464.69,0.661,307.16009
61703695,,0,7.28,0.289,2.10392
61703718,,0,-2.64,0.745,-1.9668
61703775,,0,-110.88,0.331,-36.70128
61703913,,0,-26.88,0.26,-6.9888
61704063,35,0,140.64,0.545,76.6488
61704136,35,0,220.64,0.238,52.51232
61704179,35,1,179.12,0.387,69.31944
61704229,75,1,430.08,0.346,148.80768
61704392,75,1,492.45,0.501,246.71745
61704425,,0,-5.2,0.769,-3.9988
61704427,35,0,283.29,0.208,58.92432
61704551,,0,-28.72,0.634,-18.20848
61704555,,0,-41.36,0.485,-20.0596
61704546,3,0,183.12,0.249,45.59688
61704632,75,1,547.88,0.283,155.05004
61704676,,0,15.2,0.619,9.4088
61704699,50,0,487.54,0.202,98.48308
61704793,,0,59.6,0.249,14.8404
61704872,35,1,211.04,0.551,116.28304
61705009,,0,50,0.276,13.8
61705050,35,0,162.16,0.309,50.10744
61705124,,0,0.8,0.356,0.2848
61705178,,0,-7.52,0.362,-2.72224
61705252,50,1,445.13,0.229,101.93477
61705376,35,0,314.76,0.496,156.12096
61705399,,0,-32.24,0.32,-10.3168
61705570,75,1,560.27,0.355,198.89585
61705819,,0,228.4,0.362,82.6808
61705812,3,0,174.48,0.21,36.6408
61706016,,0,-85.76,0.443,-37.99168
61706019,,0,1.28,0.429,0.54912
61706048,35,1,160.8,0.49,78.792
61706090,35,1,337.95,0.335,113.21325
61706148,,0,71.92,0.19,13.6648
61706150,,0,74.64,0.222,16.57008
61706170,,0,-53.84,0.29,-15.6136
61706169,35,1,366.95,0.354,129.9003
61706244,,0,43.36,0.2,8.672
61706300,,0,-8.16,0.403,-3.28848
61706315,,0,-116.48,0.138,-16.07424
61706302,75,1,640.8,0.396,253.7568
61706358,3,0,136.16,0.224,30.49984
61706364,3,1,98.48,0.483,47.56584
61706398,,0,50.64,0.295,14.9388
61706439,,0,-80.08,0.198,-15.85584
61706479,,0,-16.88,0.247,-4.16936
61706633,3,0,258.4,0.115,29.716
61706787,75,1,668.02,0.37,247.1674
61706870,35,1,318.29,0.152,48.38008
61706925,,0,49.36,0.256,12.63616
61707018,,0,83.52,0.286,23.88672
61707098,,0,-35.04,0.354,-12.40416
61707085,3,0,126.8,0.264,33.4752
61707152,75,1,642.17,0.356,228.61252
61707187,75,1,483.59,0.335,162.00265
61707241,75,1,567.07,0.423,239.87061
61707309,3,0,213.68,0.2,42.736
61707405,35,1,237.2,0.598,141.8456
61707404,,0,75.44,0.211,15.91784
61707464,,0,64.4,0.242,15.5848
61707462,3,0,234.56,0.148,34.71488
61707479,,0,-15.92,0.404,-6.43168
61707483,35,1,261.44,0.331,86.53664
61707652,,0,-20,0.027,-0.54
61707741,35,1,171.36,0.303,51.92208
61707868,50,1,322.65,0.618,199.3977
61707893,35,1,279.32,0.372,103.90704
61708024,,0,-89.04,0.404,-35.97216
61708030,,0,9.12,0.496,4.52352
61708139,75,1,578.75,0.259,149.89625
61708195,,0,-68.72,0.385,-26.4572
61708297,,0,-37.68,0.404,-15.22272
61708354,75,0,564.39,0.362,204.30918
61708390,,0,71.6,0.252,18.0432
61708428,35,0,271.33,0.334,90.62422
61708438,,0,-25.2,0.425,-10.71
61708470,,0,-83.2,0.373,-31.0336
61708766,,0,40.88,0.289,11.81432
61708807,35,1,264.9,0.366,96.9534
61708936,,0,17.2,0.376,6.4672
61709028,35,1,303.08,0.345,104.5626
61709054,75,1,429.26,0.396,169.98696
61709114,35,1,148.8,0.412,61.3056
61709157,75,1,658.55,0.375,246.95625
61709195,,0,67.52,0.273,18.43296
61709251,75,1,439.28,0.667,292.99976
61709289,,0,-13.28,0.361,-4.79408
61709401,35,1,251.44,0.217,54.56248
61709616,,0,6.24,0.254,1.58496
61709698,75,1,820,0.435,356.7
61709771,,0,55.52,0.278,15.43456
61709785,35,1,187.84,0.366,68.74944
61709908,75,1,738.79,0.276,203.90604
61709950,,0,101.76,0.281,28.59456
61710004,35,1,267,0.513,136.971
61710282,75,1,619.67,0.25,154.9175
61710303,35,0,253.76,0.488,123.83488
61710360,35,1,296.6,0.32,94.912
61710403,,0,-65.76,0.21,-13.8096
61710416,3,0,224.32,0.191,42.84512
61710441,,0,-73.04,0.353,-25.78312
61710436,35,1,223.12,0.431,96.16472
61710580,35,0,253.04,0.28,70.8512
61710625,,0,67.28,0.428,28.79584
61711001,35,1,400.12,0.117,46.81404
61711036,35,0,367.17,0.205,75.26985
61711081,50,0,441.35,0.231,101.95185
61711124,,0,3.92,0.222,0.87024
61711144,,0,52.24,0.266,13.89584
61711164,35,0,271.17,0.369,100.06173
61711171,75,1,437.68,0.394,172.44592
61711297,,0,3.76,0.357,1.34232
61711425,,0,106.4,0.226,24.0464
61711465,,0,-81.12,0.402,-32.61024
61711523,75,1,499.9,0.388,193.9612
61711577,3,0,115.52,0.301,34.77152
61711638,35,0,324.56,0.304,98.66624
61711798,,0,79.2,0.331,26.2152
61711814,35,1,289.53,0.443,128.26179
61711827,3,0,158.88,0.279,44.32752
61711822,3,1,148.08,0.193,28.57944
61711831,35,1,221.68,0.318,70.49424
61711846,,0,113.36,0.165,18.7044
61711930,,0,115.68,0.258,29.84544
61711958,35,1,277.01,0.397,109.97297
61711967,75,1,406.62,0.381,154.92222
61712059,,0,-40.16,0.324,-13.01184
61712100,,0,223.76,0.44,98.4544
61712222,,0,28.72,0.438,12.57936
61712255,75,1,699.91,0.296,207.17336
61712488,35,1,165.36,0.633,104.67288
61712698,,0,-16.32,0.586,-9.56352
61712734,,0,-85.52,0.37,-31.6424
61712757,,0,45.92,0.451,20.70992
61712763,50,0,561.04,0.104,58.34816
61712809,3,0,136.4,0.349,47.6036
61712837,,0,-122.56,0.283,-34.68448
61713025,50,0,385.27,0.346,133.30342
61713057,,0,-117.68,0.32,-37.6576
61713194,,0,-71.2,0.48,-34.176
61713277,,0,-29.36,0.654,-19.20144
61713301,,0,0.64,0.53,0.3392
61713321,35,1,183.44,0.396,72.64224
61713446,35,1,369.21,0.33,121.8393
61713517,35,0,498.31,0.146,72.75326
61713622,,0,-125.76,0.36,-45.2736
61713707,,0,19.76,0.363,7.17288
61713769,,0,-44.4,0.263,-11.6772
61713781,35,1,231.52,0.646,149.56192
61713800,,0,250.08,0.302,75.52416
61713817,35,1,266.11,0.433,115.22563
61713884,,0,-107.12,0.291,-31.17192
61713876,35,1,202,0.375,75.75
61713972,35,1,98.16,0.577,56.63832
61714017,,0,9.68,0.418,4.04624
61714026,35,1,205.28,0.607,124.60496
61714047,75,1,564.67,0.291,164.31897
61714307,35,1,639.19,0.082,52.41358
61714395,75,1,566.9,0.547,310.0943
61714437,35,1,157.04,0.34,53.3936
61714458,,0,-75.2,0.474,-35.6448
61714463,3,0,190.16,0.217,41.26472
61714606,3,1,108,0.371,40.068
61714665,,0,9.76,0.486,4.74336
61714718,50,1,367.17,0.373,136.95441
61714811,,0,-12.08,0.683,-8.25064
61714875,,0,-28.24,0.204,-5.76096
61714921,35,1,500.82,0.072,36.05904
61714944,,0,8.88,0.251,2.22888
61714940,35,0,204.72,0.29,59.3688
61715038,3,0,212.16,0.158,33.52128
61715352,75,1,465.98,0.29,135.1342
61715364,,0,22.08,0.43,9.4944
61715402,,0,-125.84,0.406,-51.09104
61715409,75,1,575.17,0.182,104.68094
61715424,,0,-87.6,0.353,-30.9228
61715529,,0,-13.52,0.301,-4.06952
61715553,,0,-114.4,0.447,-51.1368
61715558,,0,-66.96,0.362,-24.23952
61715566,,0,106.72,0.145,15.4744
61715602,,0,-21.28,0.362,-7.70336
61715717,,0,93.28,0.227,21.17456
61715732,35,1,300.98,0.245,73.7401
61715805,75,1,394.64,0.476,187.84864
61715826,,0,81.44,0.414,33.71616
61715832,,0,-118.8,0.384,-45.6192
61715833,35,1,129.12,0.488,63.01056
61715847,35,1,332.22,0.15,49.833
61715901,,0,17.76,0.211,3.74736
61715935,,0,-87.52,0.303,-26.51856
61716011,,0,-122.08,0.56,-68.3648
61715994,75,1,646.53,0.414,267.66342
61716045,75,1,677.59,0.559,378.77281
61716049,75,1,421.04,0.557,234.51928
61716149,3,0,201.52,0.217,43.72984
61716189,35,0,315.15,0.365,115.02975
61716294,3,0,186.56,0.247,46.08032
61716329,35,1,210.72,0.384,80.91648
61716349,35,1,389.54,0.249,96.99546
61716376,,0,-11.04,0.236,-2.60544
61716510,,0,-46.72,0.605,-28.2656
61716824,,0,-0.8,0.41,-0.328
61716857,,0,116.96,0.204,23.85984
61716894,35,1,282.73,0.523,147.86779
61716937,,0,16.16,0.41,6.6256
61716961,75,1,332.22,0.585,194.3487
61716976,,0,32.8,0.491,16.1048
61717276,35,1,157.04,0.312,48.99648
61717321,,0,-86.4,0.53,-45.792
61717371,,0,52.8,0.676,35.6928
61717397,,0,-63.44,0.297,-18.84168
61717416,,0,-123.92,0.349,-43.24808
61717412,35,0,193.04,0.36,69.4944
61717458,,0,-79.52,0.429,-34.11408
61717502,,0,20.64,0.487,10.05168
61717527,,0,197.04,0.283,55.76232
61717630,,0,-100.96,0.553,-55.83088
61717638,,0,-106.88,0.334,-35.69792
61717682,35,1,327.07,0.343,112.18501
61717769,75,1,703.57,0.15,105.5355
61717810,,0,10.08,0.239,2.40912
61717807,75,1,506.91,0.427,216.45057
61717833,,0,108.96,0.211,22.99056
61717889,,0,84.48,0.214,18.07872
61717890,,0,-74.24,0.365,-27.0976
61717955,,0,31.52,0.458,14.43616
61718158,,0,-68.88,0.262,-18.04656
61718164,35,1,295.04,0.306,90.28224
61718210,75,1,485.47,0.331,160.69057
61718241,75,1,689.48,0.479,330.26092
61718380,75,1,446.19,0.34,151.7046
61718418,,0,-119.84,0.313,-37.50992
61718555,75,1,727.93,0.168,122.29224
61718579,75,1,479.82,0.31,148.7442
61718612,,0,-0.56,0.349,-0.19544
61718634,,0,-8.64,0.23,-1.9872
61718747,,0,-52.4,0.428,-22.4272
61718737,75,1,365.79,0.533,194.96607
61718783,,0,37.76,0.239,9.02464
61718896,35,1,342.07,0.304,103.98928
61719309,75,1,398.09,0.444,176.75196
61719341,,0,13.12,0.343,4.50016
61719385,35,0,374.21,0.232,86.81672
61719382,3,0,174.64,0.263,45.93032
61719492,,0,13.12,0.388,5.09056
61719520,50,0,423.7,0.247,104.6539
61719568,,0,28.24,0.269,7.59656
61719660,,0,105.68,0.214,22.61552
61719679,,0,-11.92,0.458,-5.45936
61719685,,0,-112.4,0.499,-56.0876
61719691,35,1,362.21,0.339,122.78919
61719708,,0,-77.04,0.414,-31.89456
61719754,,0,1.92,0.348,0.66816
61719751,35,1,317.07,0.153,48.51171
61719762,35,1,314.76,0.186,58.54536
61719822,,0,44.32,0.276,12.23232
61719920,,0,-124.56,0.319,-39.73464
61719990,35,1,267.16,0.44,117.5504
61720123,50,1,503.87,0.2,100.774
61720296,,0,-9.68,0.233,-2.25544
61720355,35,1,208.96,0.337,70.41952
61720382,,0,-56.4,0.412,-23.2368
61720377,35,1,194.96,0.281,54.78376
61720617,,0,-64.24,0.26,-16.7024
61720655,,0,-69.68,0.574,-39.99632
61720672,35,0,313.68,0.255,79.9884
61720674,75,1,657.19,0.463,304.27897
61720743,3,1,147.2,0.31,45.632
61720796,,0,-71.2,0.435,-30.972
61720874,,0,-44.96,0.163,-7.32848
61721031,35,1,336.97,0.396,133.44012
61721267,35,1,407.52,0.172,70.09344
61721337,,0,65.68,0.639,41.96952
61721363,,0,-111.2,0.472,-52.4864
61721358,35,1,316.53,0.165,52.22745
61721436,3,1,245.76,0.171,42.02496
61721462,,0,-51.68,0.332,-17.15776
61721523,,0,-32.24,0.278,-8.96272
61721556,,0,-111.04,0.506,-56.18624
61721871,,0,-30.88,0.175,-5.404
61721876,3,0,165.28,0.218,36.03104
61722789,,0,-22.88,0.468,-10.70784
61722877,75,1,766.1,0.248,189.9928
61723230,,0,75.92,0.398,30.21616
61723231,75,1,562.69,0.212,119.29028
61723243,35,1,389.96,0.254,99.04984
61723477,,0,17.2,0.279,4.7988
61723480,35,0,321.89,0.242,77.89738
61723535,,0,-44.56,0.373,-16.62088
61723624,3,0,120.48,0.294,35.42112
61723622,35,1,283.53,0.309,87.61077
61723666,3,0,152.8,0.281,42.9368
61723942,35,1,319.67,0.293,93.66331
61723958,35,1,399.35,0.191,76.27585
61723988,,0,55.92,0.272,15.21024
61724114,,0,56.48,0.546,30.83808
61724155,,0,13.68,0.278,3.80304
61724541,,0,-125.44,0.396,-49.67424
61724620,75,1,513,0.37,189.81
61724898,50,1,418.57,0.276,115.52532
61725187,,0,86.96,0.272,23.65312
61725275,75,1,485.66,0.266,129.18556
61725332,35,1,293.86,0.441,129.59226
61725427,,0,-8.8,0.275,-2.42
61725438,35,1,231.6,0.34,78.744
61725467,35,1,179.36,0.36,64.5696
61725576,,0,-12.56,0.269,-3.37864
61725620,,0,-3.68,0.227,-0.83536
61725605,35,1,399.35,0.239,95.44465
61725763,,0,-8.32,0.159,-1.32288
61725861,35,0,257.76,0.275,70.884
61726059,35,1,101.6,0.721,73.2536
61726145,,0,2,0.416,0.832
61726313,,0,84.96,0.362,30.75552
61726540,75,1,772.25,0.314,242.4865
61726614,,0,89.04,0.354,31.52016
61726636,,0,94.96,0.243,23.07528
61726645,,0,-54.72,0.342,-18.71424
61726773,,0,10.64,0.395,4.2028
61726906,,0,77.76,0.222,17.26272
61726904,35,1,265.52,0.427,113.37704
61726916,35,1,256,0.396,101.376
61727064,35,0,203.84,0.272,55.44448
61727068,35,1,177.28,0.339,60.09792
61727103,,0,78.96,0.218,17.21328
61727257,,0,60.16,0.229,13.77664
61727464,,0,0.48,0.364,0.17472
61727480,35,1,162,0.536,86.832
61727661,,0,39.12,0.276,10.79712
61727700,50,0,444.01,0.284,126.09884
61727936,,0,123.28,0.201,24.77928
61727954,,0,-61.04,0.241,-14.71064
61727973,35,1,343.57,0.153,52.56621
61728479,75,1,396.75,0.568,225.354
61728505,,0,-86,0.618,-53.148
61728530,75,1,684.3,0.287,196.3941
61728563,75,1,435.26,0.553,240.69878
61728706,35,1,299.11,0.272,81.35792
61728750,35,1,313.92,0.214,67.17888
61729177,35,0,427.37,0.196,83.76452
61729205,,0,-58.16,0.252,-14.65632
61729193,35,1,228.24,0.339,77.37336
61729421,75,1,670.21,0.422,282.82862
61729417,50,1,376.45,0.355,133.63975
61729604,35,1,323.42,0.23,74.3866
61729635,,0,119.2,0.162,19.3104
61729660,,0,4.72,0.301,1.42072
61729656,75,1,661.67,0.376,248.78792
61729672,3,0,175.12,0.238,41.67856
61729685,75,1,716.68,0.241,172.71988
61729740,75,1,545.84,0.232,126.63488
61729756,75,1,456.84,0.496,226.59264
61729808,,0,-16,0.226,-3.616
61729827,35,1,187.36,0.266,49.83776
61729912,35,1,264,0.38,100.32
61729925,75,1,547.93,0.304,166.57072
61730023,75,1,588.07,0.461,271.10027
61730045,35,0,199.68,0.41,81.8688
61730111,,0,-126,0.526,-66.276
61730179,3,0,259.12,0.158,40.94096
61730532,,0,105.44,0.262,27.62528
61730629,,0,32.32,0.335,10.8272
61730690,,0,-83.84,0.424,-35.54816
61730751,75,1,511.85,0.439,224.70215
61730826,35,1,171.44,0.382,65.49008
61730866,75,1,479.5,0.551,264.2045
61730880,,0,-128.24,0.228,-29.23872
61731116,,0,107.52,0.242,26.01984
61731129,3,0,126.24,0.364,45.95136
61731161,75,1,594.75,0.233,138.57675
61731305,,0,141.52,0.174,24.62448
61731438,50,1,560.44,0.152,85.18688
61731511,,0,48.72,0.185,9.0132
61731683,3,0,154.72,0.293,45.33296
61732020,,0,59.28,0.494,29.28432
61732112,75,1,475.38,0.463,220.10094
61732315,3,0,116.4,0.286,33.2904
61732594,,0,108.32,0.278,30.11296
61732748,,0,-8.16,0.185,-1.5096
61732988,35,1,414.65,0.095,39.39175
61733022,,0,-16.4,0.46,-7.544
61733017,35,1,272.61,0.184,50.16024
61733032,35,1,316.68,0.493,156.12324
61733231,,0,-40.24,0.344,-13.84256
61733226,,0,81.92,0.24,19.6608
61733314,,0,56.64,0.4,22.656
61733335,,0,142.8,0.286,40.8408
61733436,,0,33.76,0.275,9.284
61733544,75,1,358.61,0.477,171.05697
61733840,35,1,412.44,0.227,93.62388
61733962,35,1,460.61,0.145,66.78845
61734011,50,1,404.32,0.328,132.61696
61734123,75,1,513.24,0.298,152.94552
61734128,35,1,169.44,0.466,78.95904
61734172,35,1,193.04,0.249,48.06696
61734220,3,0,123.92,0.268,33.21056
61734389,,0,16.16,0.316,5.10656
61734624,35,1,327.37,0.222,72.67614
61734665,,0,-50.56,0.301,-15.21856
61734834,,0,105.04,0.147,15.44088
61734918,,0,37.04,0.644,23.85376
61734991,75,1,528.16,0.582,307.38912
61735106,3,0,155.2,0.218,33.8336
61735257,50,1,531.77,0.191,101.56807
61735362,,0,42.56,0.221,9.40576
61735476,35,1,228.32,0.263,60.04816
61735676,,0,111.12,0.207,23.00184
61735719,75,1,523.46,0.45,235.557
61735786,35,0,278.6,0.535,149.051
61735840,35,1,387.69,0.295,114.36855
61735876,3,0,161.44,0.186,30.02784
61735886,35,1,192.88,0.262,50.53456
61735946,,0,-124.8,0.4,-49.92
61736182,3,0,232.64,0.193,44.89952
61736252,,0,150.56,0.284,42.75904
61736286,35,1,186.48,0.294,54.82512
61736404,,0,98.96,0.335,33.1516
61736463,35,1,243.2,0.409,99.4688
61736638,,0,2.8,0.303,0.8484
61736816,35,0,191.6,0.288,55.1808
61737013,,0,3.68,0.494,1.81792
61737101,35,1,361.55,0.263,95.08765
61737103,3,0,163.2,0.255,41.616
61737143,75,1,654.74,0.238,155.82812
61737306,,0,-77.68,0.304,-23.61472
61737304,75,1,443.28,0.317,140.51976
61737422,3,0,160.08,0.268,42.90144
61737612,,0,67.84,0.311,21.09824
61737713,3,0,151.28,0.317,47.95576
61737849,,0,-130.72,0.27,-35.2944
61737904,,0,70.08,0.514,36.02112
61737954,,0,-31.84,0.578,-18.40352
61737966,,0,-82.48,0.527,-43.46696
61737967,,0,-48.24,0.362,-17.46288
61738176,,0,23.68,0.347,8.21696
61738192,,0,34.4,0.203,6.9832
61738245,,0,15.84,0.297,4.70448
61738439,,0,18.16,0.219,3.97704
61738473,,0,94.08,0.279,26.24832
61738528,,0,80.88,0.363,29.35944
61738563,,0,-1.6,0.214,-0.3424
61738580,35,1,314.92,0.393,123.76356
61738602,,0,-16.16,0.273,-4.41168
61739110,75,1,519.56,0.665,345.5074
61739259,75,1,549.68,0.277,152.26136
61739351,,0,90.8,0.338,30.6904
61739355,35,1,341.63,0.118,40.31234
61739364,35,1,319.29,0.304,97.06416
61739457,,0,-113.84,0.278,-31.64752
61739472,,0,80.08,0.259,20.74072
61739529,75,1,681.89,0.171,116.60319
61739599,50,1,549.29,0.171,93.92859
61739606,75,1,621.26,0.195,121.1457
61739702,35,0,190.08,0.281,53.41248
61739714,35,1,178,0.351,62.478
61739785,3,0,89.36,0.505,45.1268
61739841,3,0,119.12,0.308,36.68896
61739840,3,0,147.6,0.294,43.3944
61740063,75,1,619.18,0.683,422.89994
61740075,35,1,337.42,0.42,141.7164
61740215,,0,54.88,0.453,24.86064
61740364,35,1,287.01,0.379,108.77679
61740380,75,1,691.85,0.45,311.3325
61740478,,0,-57.44,0.361,-20.73584
61740761,,0,24.48,0.51,12.4848
61740848,35,1,393.86,0.247,97.28342
61741106,75,1,405.23,0.641,259.75243
61741166,75,1,723.91,0.438,317.07258
61741301,35,1,396.75,0.279,110.69325
61741338,,0,32.32,0.32,10.3424
61741490,3,0,121.04,0.278,33.64912
61741503,75,1,417.68,0.574,239.74832
61741534,,0,46.96,0.599,28.12904
61741779,,0,97.04,0.214,20.76656
61741930,35,1,276.05,0.309,85.29945
61742148,35,1,251.04,0.28,70.2912
61742221,75,0,420.28,0.343,144.15604
61742305,3,0,204.24,0.172,35.12928
61742303,35,1,387.19,0.161,62.33759
61742350,,0,-102.56,0.348,-35.69088
61742444,,0,-25.28,0.266,-6.72448
61742553,75,1,574.26,0.387,222.23862
61742784,35,1,279.72,0.339,94.82508
61742879,,0,83.52,0.159,13.27968
61743310,,0,95.84,0.383,36.70672
61743350,75,1,546.97,0.552,301.92744
61743354,35,1,345.88,0.041,14.18108
61743434,,0,100.16,0.238,23.83808
61743515,75,1,667.9,0.561,374.6919
61743519,,0,-5.76,0.397,-2.28672
61743611,35,1,267.08,0.192,51.27936
61743772,75,1,429.33,0.338,145.11354
61743788,75,1,501.37,0.267,133.86579
61743977,35,1,225.28,0.324,72.99072
61744108,35,1,433.11,0.202,87.48822
61744165,35,1,292.92,0.304,89.04768
61744414,,0,-112.48,0.231,-25.98288
61744474,75,1,444.54,0.306,136.02924
61744583,35,1,191.76,0.292,55.99392
61744720,75,1,705.04,0.361,254.51944
61744818,,0,-96.96,0.488,-47.31648
61744873,75,1,634.46,0.198,125.62308
61744895,50,1,537.56,0.162,87.08472
61745022,75,1,478.17,0.266,127.19322
61745208,,0,61.04,0.595,36.3188
61745312,75,1,476.02,0.511,243.24622
61745409,,0,-21.92,0.369,-8.08848
61745467,35,0,252.88,0.262,66.25456
61745551,,0,86,0.438,37.668
61745891,35,0,199.36,0.567,113.03712
61746283,75,1,483.22,0.332,160.42904
61746355,3,1,116.64,0.388,45.25632
61746360,35,0,428.93,0.22,94.3646
61746375,,0,24.88,0.431,10.72328
61746485,35,1,182.48,0.581,106.02088
61746809,50,0,592.02,0.124,73.41048
61747153,75,1,526.99,0.415,218.70085
61747181,,0,-59.92,0.244,-14.62048
61747190,50,1,600.06,0.127,76.20762
61747203,35,0,213.28,0.368,78.48704
61747372,3,1,155.6,0.213,33.1428
61747375,35,1,307.35,0.53,162.8955
61747544,50,1,475.83,0.245,116.57835
61747724,50,1,371.31,0.38,141.0978
61747769,,0,33.12,0.392,12.98304
61747898,3,0,182.48,0.234,42.70032
61748124,3,1,119.44,0.277,33.08488
61748249,35,1,265.79,0.411,109.23969
61748293,,0,48.72,0.194,9.45168
61748457,35,1,125.2,0.475,59.47
61748562,,0,-125.76,0.235,-29.5536
61748664,35,1,139.84,0.398,55.65632
61748765,35,0,232.48,0.588,136.69824
61748997,35,1,414.51,0.184,76.26984
61749247,,0,-11.76,0.289,-3.39864
61749257,35,0,360.96,0.202,72.91392
61749338,35,0,268.68,0.281,75.49908
61749352,,0,-110.24,0.276,-30.42624
61749354,3,0,122,0.289,35.258
61749459,3,0,113.36,0.384,43.53024
61749539,35,1,306.34,0.233,71.37722
61749629,35,1,208.4,0.298,62.1032
61749659,75,1,680.44,0.349,237.47356
61750034,,0,55.92,0.602,33.66384
61750589,75,1,628.35,0.352,221.1792
61750721,,0,19.44,0.295,5.7348
61750735,,0,-106,0.318,-33.708
61750928,,0,19.84,0.202,4.00768
61750960,35,1,251.68,0.191,48.07088
61751299,,0,64.56,0.328,21.17568
61751478,75,1,522.64,0.484,252.95776
61751556,35,0,350.64,0.17,59.6088
61751627,35,1,416.44,0.228,94.94832
61751699,35,1,347,0.448,155.456
61751764,75,1,674.71,0.204,137.64084
61751801,35,1,442.81,0.21,92.9901
61752155,75,1,445.73,0.345,153.77685
61752519,35,1,275.01,0.405,111.37905
61752578,50,1,442.28,0.281,124.28068
61752744,,0,-31.04,0.295,-9.1568
61752845,75,1,634.23,0.399,253.05777
61752930,,0,90.32,0.308,27.81856
61752996,50,1,362.35,0.42,152.187
61753113,,0,-10.56,0.385,-4.0656
61753329,75,1,513.65,0.383,196.72795
61753368,3,0,163.12,0.287,46.81544
61753394,35,1,266.16,0.425,113.118
61753405,50,0,463.59,0.204,94.57236
61753415,35,1,259.52,0.473,122.75296
61753652,,0,-45.92,0.515,-23.6488
61753728,,0,1.6,0.546,0.8736
61753954,75,1,602.39,0.527,317.45953
61754287,75,1,473.09,0.504,238.43736
61754526,,0,40.16,0.25,10.04
61754543,,0,-42,0.267,-11.214
61754686,,0,-103.2,0.444,-45.8208
61754965,,0,-61.6,0.22,-13.552
61755030,35,1,373.92,0.306,114.41952
61755068,,0,100.32,0.319,32.00208
61755093,75,1,560.71,0.419,234.93749
61755129,3,0,160.16,0.237,37.95792
61755236,,0,37.36,0.654,24.43344
61755246,,0,83.92,0.232,19.46944
61755536,3,0,150.08,0.285,42.7728
61755746,,0,52.4,0.543,28.4532
61755771,,0,19.44,0.247,4.80168
61755857,75,1,375.65,0.452,169.7938
61755971,35,1,266.16,0.196,52.16736
61755982,35,1,310.29,0.329,102.08541
61755987,75,1,455.99,0.41,186.9559
61756167,,0,66.32,0.266,17.64112
61756448,75,1,435.06,0.436,189.68616
